instrument,timeframe,date,anchor_price,sigma_price,day_high,day_low,breach_hod_id,breach_lod_id,breach_hod_pm,breach_lod_pm
ES,4h,2019-06-13,2876.75,9.278774834050163,2898.75,2873.5,True,False,True,False
ES,4h,2019-06-14,2897.25,9.088485903249913,2897.5,2880.5,False,True,False,False
ES,4h,2019-06-16,2895.0,8.88130593421135,2904.75,2895.0,False,False,False,False
ES,4h,2019-06-17,2902.0,8.859731740181115,2903.25,2892.0,False,False,False,False
ES,4h,2019-06-18,2895.75,8.106495113273047,2936.5,2889.0,True,False,True,False
ES,4h,2019-06-19,2927.25,8.21127125499227,2945.5,2915.25,True,False,True,False
ES,4h,2019-06-20,2945.0,7.940551093646059,2964.5,2935.75,True,False,True,False
ES,4h,2019-06-21,2950.5,7.961329077679507,2969.25,2947.75,True,False,True,False
ES,4h,2019-06-23,2948.0,7.779280919511938,2961.5,2947.25,True,False,False,False
ES,4h,2019-06-24,2959.5,7.747309802569499,2961.75,2942.25,False,True,False,True
ES,4h,2019-06-25,2942.75,7.51166415014585,2953.0,2917.5,False,True,False,True
ES,4h,2019-06-26,2920.5,7.3637744316698,2939.0,2914.5,True,False,True,False
ES,4h,2019-06-27,2925.75,7.222243927207668,2939.25,2917.75,True,False,False,False
ES,4h,2019-06-28,2932.5,7.17969591877253,2955.25,2930.75,True,False,True,False
ES,4h,2019-06-30,2970.0,7.30554596591029,2977.5,2963.0,False,False,False,False
ES,4h,2019-07-01,2971.5,7.4230759951591745,2981.75,2955.5,False,True,False,True
ES,4h,2019-07-02,2971.0,7.613405476029736,2980.0,2958.5,False,True,False,False
ES,4h,2019-07-03,2975.75,7.239427377189759,3006.0,2975.5,True,False,True,False
ES,4h,2019-07-04,3000.0,7.145184204942826,3004.0,2997.25,False,False,False,False
ES,4h,2019-07-05,3003.5,6.570803844853322,3004.0,2971.25,False,True,False,True
ES,4h,2019-07-07,2990.75,6.596732028947939,2994.75,2982.75,False,False,False,False
ES,4h,2019-07-08,2983.5,6.506162016919168,2988.75,2965.0,False,True,False,True
ES,4h,2019-07-09,2968.0,6.5836105302451315,2987.5,2963.5,True,False,True,False
ES,4h,2019-07-10,2980.75,6.340248729500657,3007.5,2971.25,True,False,True,False
ES,4h,2019-07-11,3005.5,6.720299805265669,3012.5,2992.5,False,True,False,False
ES,4h,2019-07-12,3011.0,6.585244091513161,3018.0,3005.5,False,False,False,False
ES,4h,2019-07-14,3015.25,6.5197752984970885,3019.25,3010.75,False,False,False,False
ES,4h,2019-07-15,3018.5,6.231259590192386,3023.5,3012.5,False,False,False,False
ES,4h,2019-07-16,3019.75,5.885840536236228,3021.75,3003.25,False,True,False,True
ES,4h,2019-07-17,3009.25,5.719386788503536,3013.0,2974.5,False,True,False,True
ES,4h,2019-07-18,2979.25,5.8406824122893815,3009.5,2975.5,True,False,True,False
ES,4h,2019-07-19,3007.5,6.324268209054136,3009.75,2969.5,False,True,False,True
ES,4h,2019-07-21,2974.5,6.212706694440149,2980.5,2972.5,False,False,False,False
ES,4h,2019-07-22,2977.5,6.216136843985229,2995.0,2976.25,True,False,True,False
ES,4h,2019-07-23,2991.75,6.208233650293741,3008.5,2989.0,True,False,True,False
ES,4h,2019-07-24,3006.5,6.23373290813742,3023.0,2996.0,True,True,True,False
ES,4h,2019-07-25,3022.75,5.787680516679789,3027.75,2998.0,False,True,False,True
ES,4h,2019-07-26,3013.5,5.882706127514385,3029.5,3010.0,True,False,True,False
ES,4h,2019-07-28,3022.0,5.92701982425522,3026.0,3020.0,False,False,False,False
ES,4h,2019-07-29,3021.25,5.898201476812945,3027.5,3015.5,False,False,False,False
ES,4h,2019-07-30,3025.75,5.933811254046055,3026.25,3001.5,False,True,False,True
ES,4h,2019-07-31,3019.5,5.997098041802679,3020.75,2958.0,False,True,False,True
ES,4h,2019-08-01,2981.0,5.9411017169014775,3014.25,2938.75,True,True,True,True
ES,4h,2019-08-02,2947.75,6.344990828796115,2961.0,2913.5,True,True,True,True
ES,4h,2019-08-04,2929.25,7.686541678659719,2933.5,2894.0,False,True,False,True
ES,4h,2019-08-05,2897.5,7.759074549506455,2905.75,2775.75,False,True,False,True
ES,4h,2019-08-06,2832.75,9.65096434931117,2883.75,2832.5,True,False,True,False
ES,4h,2019-08-07,2859.75,10.452967407101799,2894.75,2823.25,True,True,True,True
ES,4h,2019-08-08,2892.25,11.924720199468036,2940.75,2881.25,True,False,True,False
ES,4h,2019-08-09,2926.25,12.372916137913563,2935.5,2899.0,False,True,False,True
ES,4h,2019-08-11,2918.75,12.888428647107945,2928.0,2913.0,False,False,False,False
ES,4h,2019-08-12,2922.5,12.962165941702082,2931.0,2872.5,False,True,False,True
ES,4h,2019-08-13,2886.25,13.266752992228938,2944.25,2866.75,True,False,True,False
ES,4h,2019-08-14,2931.5,14.464205224482399,2933.25,2833.75,False,True,False,True
ES,4h,2019-08-15,2851.25,14.3933129550029,2871.75,2817.75,False,True,False,True
ES,4h,2019-08-16,2862.75,15.11552378025538,2894.75,2861.5,True,False,True,False
ES,4h,2019-08-18,2893.0,14.767329574456008,2907.75,2892.5,False,False,False,False
ES,4h,2019-08-19,2906.75,14.780015423435614,2932.25,2906.25,True,False,False,False
ES,4h,2019-08-20,2925.75,13.684378677760666,2932.25,2893.0,False,True,False,True
ES,4h,2019-08-21,2905.5,13.197303016377516,2939.0,2905.0,True,False,True,False
ES,4h,2019-08-22,2928.0,12.15597450782811,2939.75,2904.25,False,True,False,False
ES,4h,2019-08-23,2932.25,12.257651748349902,2936.75,2834.0,False,True,False,True
ES,4h,2019-08-25,2831.0,12.26987927938934,2843.0,2810.25,False,True,False,False
ES,4h,2019-08-26,2833.25,12.394420847610464,2888.5,2828.75,True,False,True,False
ES,4h,2019-08-27,2883.5,12.969506028161836,2899.5,2860.0,False,True,False,False
ES,4h,2019-08-28,2874.75,12.23042879879822,2890.5,2851.75,False,True,False,False
ES,4h,2019-08-29,2881.5,12.229552367295916,2934.25,2879.75,True,False,True,False
ES,4h,2019-08-30,2932.0,11.515929848971632,2946.5,2913.25,False,True,False,False
ES,4h,2019-09-01,2901.0,11.564999194920869,2915.75,2893.75,False,False,False,False
ES,4h,2019-09-02,2911.0,11.586144392452297,2926.5,2889.0,False,True,False,False
ES,4h,2019-09-03,2910.75,11.688788682421917,2925.25,2891.0,False,True,False,False
ES,4h,2019-09-04,2925.0,11.965877715965556,2971.75,2921.5,True,False,True,False
ES,4h,2019-09-05,2968.0,12.315547837902935,2986.5,2950.5,True,False,False,False
ES,4h,2019-09-06,2977.25,12.113337851982418,2988.25,2972.25,False,False,False,False
ES,4h,2019-09-08,2980.25,11.519776802347849,2989.0,2980.0,False,False,False,False
ES,4h,2019-09-09,2986.75,11.038659695469486,2991.5,2969.5,False,True,False,False
ES,4h,2019-09-10,2975.5,9.92009965260565,2987.0,2957.25,False,True,False,False
ES,4h,2019-09-11,2981.75,9.715223125733907,3020.0,2974.75,True,False,True,False
ES,4h,2019-09-12,3013.75,9.440784123919038,3021.75,3001.0,False,False,False,False
ES,4h,2019-09-13,3017.25,9.196884196679024,3023.75,3003.5,False,False,False,False
ES,4h,2019-09-15,2996.75,8.726484153700099,3000.0,2983.5,False,True,False,False
ES,4h,2019-09-16,2990.0,8.595023112286816,3007.0,2989.5,True,False,False,False
ES,4h,2019-09-17,2999.25,8.273331275462807,3009.0,2993.75,False,False,False,False
ES,4h,2019-09-18,3004.0,7.595591557840354,3013.75,2980.75,False,True,False,True
ES,4h,2019-09-19,2999.75,7.680253395615859,3024.5,2991.25,True,False,True,False
ES,4h,2019-09-20,3010.0,7.461459422857487,3018.0,2985.25,False,True,False,True
ES,4h,2019-09-22,2995.75,7.452607011842946,3008.25,2995.75,True,False,False,False
ES,4h,2019-09-23,3000.25,7.523120254378199,3012.25,2982.0,True,True,False,True
ES,4h,2019-09-24,3006.75,7.678195065604137,3009.75,2958.5,False,True,False,True
ES,4h,2019-09-25,2976.0,7.6569527573863105,2991.75,2953.75,True,True,True,True
ES,4h,2019-09-26,2982.0,7.88518474918758,2995.0,2964.25,True,True,False,True
ES,4h,2019-09-27,2976.5,8.176337669983438,2993.0,2946.25,True,True,True,True
ES,4h,2019-09-29,2976.0,8.484245533365486,2980.25,2965.5,False,False,False,False
ES,4h,2019-09-30,2973.5,8.478216644589661,2992.25,2964.5,True,False,True,False
ES,4h,2019-10-01,2989.75,8.53623476061286,2994.5,2937.0,False,True,False,True
ES,4h,2019-10-02,2943.75,8.768190337593913,2945.75,2874.0,False,True,False,True
ES,4h,2019-10-03,2887.0,8.734699566927796,2912.5,2855.0,True,True,True,True
ES,4h,2019-10-04,2910.5,9.716523571435859,2953.25,2896.75,True,False,True,False
ES,4h,2019-10-06,2929.75,10.109822287867756,2942.75,2928.0,False,False,False,False
ES,4h,2019-10-07,2939.75,10.097209533237825,2959.5,2933.75,True,False,False,False
ES,4h,2019-10-08,2947.5,10.262448596931916,2950.0,2888.25,False,True,False,True
ES,4h,2019-10-09,2898.0,10.630170276832718,2934.25,2881.75,True,True,True,False
ES,4h,2019-10-10,2913.25,11.150090404001185,2957.5,2906.75,True,False,True,False
ES,4h,2019-10-11,2953.5,11.668483126471898,2994.0,2948.0,True,False,True,False
ES,4h,2019-10-13,2968.0,11.988256301873765,2982.5,2967.5,False,False,False,False
ES,4h,2019-10-14,2976.5,12.031306615786338,2977.25,2953.75,False,True,False,False
ES,4h,2019-10-15,2973.5,12.084050471810286,3003.25,2971.5,True,False,True,False
ES,4h,2019-10-16,2988.75,11.997593636153788,2997.5,2984.75,False,False,False,False
ES,4h,2019-10-17,2990.25,11.64561579034805,3008.0,2985.25,True,False,False,False
ES,4h,2019-10-18,2993.75,10.912037436136437,3001.25,2975.0,False,True,False,False
ES,4h,2019-10-20,2984.75,10.700319699483074,2997.25,2983.75,False,False,False,False
ES,4h,2019-10-21,2995.0,10.668014531717315,3014.25,2989.5,True,False,False,False
ES,4h,2019-10-22,3012.75,10.414803940546776,3014.0,2982.0,False,True,False,True
ES,4h,2019-10-23,2989.0,9.47325056523114,3010.0,2983.75,True,False,True,False
ES,4h,2019-10-24,3005.0,8.5881489972535,3015.25,2998.75,False,False,False,False
ES,4h,2019-10-25,3004.75,7.69501266424042,3026.5,3000.0,True,False,True,False
ES,4h,2019-10-27,3023.0,7.097743823832725,3026.25,3022.75,False,False,False,False
ES,4h,2019-10-28,3026.25,6.940224573267304,3042.75,3024.0,True,False,True,False
ES,4h,2019-10-29,3038.5,6.731263992042881,3046.25,3029.5,False,False,False,False
ES,4h,2019-10-30,3033.25,6.502005506609142,3055.0,3023.25,True,True,True,False
ES,4h,2019-10-31,3048.25,6.825073834853399,3051.25,3020.25,False,True,False,True
ES,4h,2019-11-01,3043.25,6.922353115986358,3065.0,3037.5,True,False,True,False
ES,4h,2019-11-03,3064.75,6.770108011379608,3071.75,3064.75,False,False,False,False
ES,4h,2019-11-04,3069.75,6.751817993316438,3085.75,3068.75,True,False,True,False
ES,4h,2019-11-05,3080.25,6.761340800108008,3085.0,3067.5,False,True,False,False
ES,4h,2019-11-06,3072.5,6.572491731355268,3078.0,3063.0,False,False,False,False
ES,4h,2019-11-07,3073.75,6.441261666576895,3097.0,3073.25,True,False,True,False
ES,4h,2019-11-08,3079.5,6.482019895178423,3092.5,3072.5,True,False,True,False
ES,4h,2019-11-10,3090.5,6.378394426322441,3092.25,3081.0,False,False,False,False
ES,4h,2019-11-11,3081.75,6.384195420000292,3091.5,3074.5,True,False,False,False
ES,4h,2019-11-12,3090.75,6.3809507469577555,3102.0,3081.75,True,False,False,False
ES,4h,2019-11-13,3084.0,6.478199095617224,3099.75,3075.75,True,False,True,False
ES,4h,2019-11-14,3092.75,6.248527080297478,3111.5,3081.75,True,True,True,False
ES,4h,2019-11-15,3107.5,6.040165807149591,3119.5,3102.5,True,False,False,False
ES,4h,2019-11-17,3119.0,5.966551629704625,3119.25,3113.75,False,False,False,False
ES,4h,2019-11-18,3118.75,5.971865412359181,3127.75,3111.0,True,False,False,False
ES,4h,2019-11-19,3124.0,6.0199656035104505,3132.5,3108.25,False,True,False,True
ES,4h,2019-11-20,3114.0,6.057112791951912,3118.5,3090.75,False,True,False,True
ES,4h,2019-11-21,3104.0,6.6285762692571275,3114.5,3093.5,True,True,False,False
ES,4h,2019-11-22,3107.0,6.657077924936073,3114.5,3097.75,False,False,False,False
ES,4h,2019-11-24,3119.0,6.6531234935860795,3121.25,3116.5,False,False,False,False
ES,4h,2019-11-25,3120.25,6.650274499385824,3145.0,3116.75,True,False,True,False
ES,4h,2019-11-26,3133.25,6.738584354903305,3146.5,3128.0,True,False,False,False
ES,4h,2019-11-27,3144.5,6.609759640018687,3155.0,3141.0,True,False,False,False
ES,4h,2019-11-28,3144.5,6.351497692952691,3151.75,3142.5,False,False,False,False
ES,4h,2019-11-29,3143.75,6.000468475061635,3150.25,3139.5,False,False,False,False
ES,4h,2019-12-01,3146.25,5.966299039843025,3154.75,3144.25,False,False,False,False
ES,4h,2019-12-02,3153.25,5.981149842886431,3158.0,3108.0,False,True,False,True
ES,4h,2019-12-03,3121.0,6.162462720093748,3121.25,3069.5,False,True,False,True
ES,4h,2019-12-04,3093.0,6.468135791107914,3119.5,3081.75,True,True,True,False
ES,4h,2019-12-05,3109.75,6.390509142179638,3124.75,3103.25,True,False,True,False
ES,4h,2019-12-06,3120.25,6.1875553138014165,3151.0,3120.25,True,False,True,False
ES,4h,2019-12-08,3146.5,6.293254261828065,3148.5,3139.5,False,False,False,False
ES,4h,2019-12-09,3141.25,6.285010187024083,3149.5,3131.25,False,True,False,False
ES,4h,2019-12-10,3136.75,6.219007771666678,3143.0,3116.25,False,True,False,True
ES,4h,2019-12-11,3135.75,6.789870250902554,3147.75,3131.25,True,False,False,False
ES,4h,2019-12-12,3145.25,6.877192015315438,3184.75,3137.25,True,False,True,False
ES,4h,2019-12-13,3180.5,7.907653776496469,3185.0,3156.75,False,True,False,True
ES,4h,2019-12-15,3179.5,8.452053157961533,3185.0,3177.0,False,False,False,False
ES,4h,2019-12-16,3183.0,8.464716495039923,3202.5,3181.75,True,False,True,False
ES,4h,2019-12-17,3200.75,8.244930316472365,3203.5,3192.0,False,False,False,False
ES,4h,2019-12-18,3195.0,7.856896548161605,3203.0,3192.0,False,False,False,False
ES,4h,2019-12-19,3198.5,7.380725030793914,3213.75,3194.5,True,False,True,False
ES,4h,2019-12-20,3210.75,7.269766703722909,3229.5,3208.5,True,False,True,False
ES,4h,2019-12-22,3227.0,7.152119305996234,3229.0,3224.75,False,False,False,False
ES,4h,2019-12-23,3228.0,7.133438304869554,3234.25,3224.25,False,False,False,False
ES,4h,2019-12-24,3228.5,7.044269127502957,3231.25,3222.5,False,False,False,False
ES,4h,2019-12-25,3227.5,6.344127905764076,3231.0,3227.0,False,False,False,False
ES,4h,2019-12-26,3230.0,6.307421946079195,3250.0,3229.0,True,False,True,False
ES,4h,2019-12-27,3248.75,6.226496891030498,3254.0,3235.5,False,True,False,True
ES,4h,2019-12-29,3238.25,5.062985652614888,3244.25,3238.0,False,False,False,False
ES,4h,2019-12-30,3242.5,5.013732376192991,3244.25,3217.25,False,True,False,True
ES,4h,2019-12-31,3227.25,4.490833600798145,3236.25,3213.0,True,True,True,True
ES,4h,2020-01-01,3237.0,4.675436561711879,3241.0,3234.25,False,False,False,False
ES,4h,2020-01-02,3240.25,4.679114407810936,3263.5,3230.5,True,True,True,True
ES,4h,2020-01-03,3233.25,5.173878835806057,3246.25,3206.75,True,True,True,True
ES,4h,2020-01-05,3220.25,6.057514731965804,3230.0,3216.25,True,False,False,False
ES,4h,2020-01-06,3226.5,6.135445767578752,3253.5,3208.75,True,True,True,True
ES,4h,2020-01-07,3250.0,6.667179381486813,3254.5,3181.0,False,True,False,True
ES,4h,2020-01-08,3223.25,7.511715956807464,3267.75,3222.5,True,False,True,False
ES,4h,2020-01-09,3265.5,8.118777285082997,3284.5,3264.0,True,False,True,False
ES,4h,2020-01-10,3284.5,8.311534453264748,3287.0,3260.75,False,True,False,True
ES,4h,2020-01-12,3265.75,8.427437598136448,3274.75,3265.5,False,False,False,False
ES,4h,2020-01-13,3274.0,8.472572833811324,3296.75,3268.0,True,False,True,False
ES,4h,2020-01-14,3288.25,8.597845790220909,3295.0,3275.25,False,True,False,False
ES,4h,2020-01-15,3282.0,8.690325718790753,3300.0,3279.0,True,False,True,False
ES,4h,2020-01-16,3299.75,8.85028908794736,3323.25,3297.75,True,False,True,False
ES,4h,2020-01-17,3319.0,8.59694606000652,3330.25,3317.75,False,False,False,False
ES,4h,2020-01-19,3325.0,8.015009701423155,3328.5,3323.25,False,False,False,False
ES,4h,2020-01-20,3325.5,7.9444598349915285,3327.0,3308.75,False,True,False,True
ES,4h,2020-01-21,3311.25,7.50629028125036,3336.5,3307.25,True,False,True,False
ES,4h,2020-01-22,3335.25,7.00450985629755,3337.5,3312.25,False,True,False,True
ES,4h,2020-01-23,3313.25,6.3642402278250625,3332.0,3301.25,True,True,True,False
ES,4h,2020-01-24,3330.0,6.436755213294006,3337.0,3280.5,False,True,False,True
ES,4h,2020-01-26,3269.75,6.9064277128502924,3269.75,3252.25,False,True,False,True
ES,4h,2020-01-27,3259.5,6.888146227903363,3266.5,3233.0,False,True,False,True
ES,4h,2020-01-28,3258.75,7.549668990097692,3290.75,3241.75,True,True,True,True
ES,4h,2020-01-29,3286.75,7.957167934804808,3292.75,3250.0,False,True,False,True
ES,4h,2020-01-30,3254.5,8.301051324381504,3297.5,3239.75,True,True,True,False
ES,4h,2020-01-31,3290.25,9.283283900560892,3290.5,3212.75,False,True,False,True
ES,4h,2020-02-02,3222.75,9.664451475479046,3250.5,3222.0,True,False,True,False
ES,4h,2020-02-03,3247.5,9.822672705892394,3268.75,3232.75,True,True,True,False
ES,4h,2020-02-04,3266.75,10.500874255854704,3305.25,3263.75,True,False,True,False
ES,4h,2020-02-05,3290.75,10.802423142941883,3355.5,3290.25,True,False,True,False
ES,4h,2020-02-06,3353.75,11.377927448148988,3357.75,3332.75,False,True,False,False
ES,4h,2020-02-07,3340.5,11.395649347000287,3347.75,3320.75,False,True,False,False
ES,4h,2020-02-09,3322.25,11.203091561373544,3334.5,3303.5,False,True,False,False
ES,4h,2020-02-10,3328.25,11.375326001178554,3364.75,3314.75,True,False,True,False
ES,4h,2020-02-11,3363.75,11.290810887348488,3374.5,3351.75,False,False,False,False
ES,4h,2020-02-12,3365.5,10.896302322208127,3382.5,3363.5,True,False,False,False
ES,4h,2020-02-13,3369.0,10.503753071099283,3388.5,3348.5,True,True,False,False
ES,4h,2020-02-14,3383.75,10.082753204063124,3386.5,3365.25,False,True,False,False
ES,4h,2020-02-16,3382.25,9.621469298874699,3390.0,3382.0,False,False,False,False
ES,4h,2020-02-17,3389.5,9.510376489511021,3392.5,3367.25,False,True,False,True
ES,4h,2020-02-18,3371.75,8.782277467560641,3382.0,3355.25,False,True,False,False
ES,4h,2020-02-19,3378.75,8.5676223402193,3397.5,3374.0,True,False,True,False
ES,4h,2020-02-20,3383.75,8.10219166644538,3391.25,3339.25,False,True,False,True
ES,4h,2020-02-21,3354.0,8.839459497314092,3362.25,3328.0,False,True,False,True
ES,4h,2020-02-23,3309.0,9.010911165034043,3312.0,3285.5,False,True,False,True
ES,4h,2020-02-24,3290.5,8.793615550658993,3293.5,3213.75,False,True,False,True
ES,4h,2020-02-25,3254.25,10.43369626123601,3258.0,3117.25,False,True,False,True
ES,4h,2020-02-26,3150.25,11.195435659978052,3182.0,3059.5,True,True,True,True
ES,4h,2020-02-27,3069.5,12.925691823953397,3104.0,2907.0,True,True,True,True
ES,4h,2020-02-28,2914.25,14.66926149451499,2996.0,2853.25,True,True,True,True
ES,4h,2020-03-01,2900.0,19.55916600558945,2983.5,2889.25,True,False,True,False
ES,4h,2020-03-02,2969.5,20.536427976682862,3095.5,2903.75,True,True,True,True
ES,4h,2020-03-03,3054.75,24.54179930395166,3137.0,2973.0,True,True,True,True
ES,4h,2020-03-04,3036.5,26.39904378469836,3129.5,3030.75,True,False,True,False
ES,4h,2020-03-05,3100.5,27.838966723908676,3101.0,2971.5,False,True,False,True
ES,4h,2020-03-06,2978.25,27.56083769430346,2997.0,2898.0,False,True,False,True
ES,4h,2020-03-08,2884.0,28.989489261803314,2890.0,2819.0,False,True,False,True
ES,4h,2020-03-09,2819.0,27.625137582680917,2836.75,2695.25,False,True,False,True
ES,4h,2020-03-10,2825.75,28.688608714654293,2884.75,2728.5,True,True,True,True
ES,4h,2020-03-11,2801.75,30.40784388553585,2837.0,2607.25,False,True,False,True
ES,4h,2020-03-12,2658.5,29.829443679151357,2662.25,2393.5,False,True,False,True
ES,4h,2020-03-13,2499.25,29.644347705048148,2707.75,2479.25,True,False,True,False
ES,4h,2020-03-15,2631.5,35.12327515154323,2650.0,2555.5,False,True,False,True
ES,4h,2020-03-16,2555.5,33.35321283765944,2555.5,2350.0,False,True,False,True
ES,4h,2020-03-17,2496.75,31.90954297000046,2542.75,2352.0,False,True,False,True
ES,4h,2020-03-18,2402.0,33.738247141877665,2460.0,2262.0,True,True,False,True
ES,4h,2020-03-19,2293.0,34.11761732843739,2457.25,2293.0,True,False,True,False
ES,4h,2020-03-20,2396.5,37.90448232674524,2499.0,2260.0,True,True,True,True
ES,4h,2020-03-22,2220.25,36.38743364213762,2229.0,2174.0,False,False,False,False
ES,4h,2020-03-23,2210.0,35.686991513219894,2386.0,2174.5,True,False,True,False
ES,4h,2020-03-24,2296.5,39.28545903212837,2470.0,2278.25,True,False,True,False
ES,4h,2020-03-25,2428.25,42.38432451350138,2560.75,2387.0,True,False,True,False
ES,4h,2020-03-26,2449.75,43.94318864833319,2634.5,2402.25,True,False,True,False
ES,4h,2020-03-27,2560.0,45.691375425684335,2605.0,2505.25,False,False,False,False
ES,4h,2020-03-29,2459.0,42.41737386623451,2542.25,2445.0,True,False,False,False
ES,4h,2020-03-30,2538.0,43.03282761352105,2631.5,2495.0,True,False,True,False
ES,4h,2020-03-31,2603.25,44.458207013665785,2635.75,2517.25,False,True,False,False
ES,4h,2020-04-01,2525.75,40.20025197813033,2528.5,2434.25,False,True,False,True
ES,4h,2020-04-02,2479.75,37.97472049301506,2525.0,2424.75,False,False,False,False
ES,4h,2020-04-03,2483.5,36.30224616091658,2529.5,2449.0,False,False,False,False
ES,4h,2020-04-05,2485.0,35.33381963902543,2574.75,2484.75,True,False,True,False
ES,4h,2020-04-06,2569.0,36.71120715359994,2668.5,2564.0,True,False,True,False
ES,4h,2020-04-07,2644.5,34.49916861010646,2750.0,2620.75,True,False,True,False
ES,4h,2020-04-08,2659.5,32.661838596656295,2752.5,2627.25,True,False,True,False
ES,4h,2020-04-09,2743.25,31.476798055063625,2809.5,2701.0,True,False,True,False
ES,4h,2020-04-12,2811.0,30.51086731653922,2819.5,2717.25,False,True,False,True
ES,4h,2020-04-13,2741.0,30.04907791509525,2807.0,2711.0,True,False,True,False
ES,4h,2020-04-14,2805.75,28.48502862943304,2846.0,2780.5,False,False,False,False
ES,4h,2020-04-15,2830.75,27.155028536535433,2834.5,2746.0,False,True,False,True
ES,4h,2020-04-16,2766.25,25.99706273103513,2885.0,2754.75,True,False,True,False
ES,4h,2020-04-17,2875.5,26.42974916657518,2884.0,2821.0,False,True,False,True
ES,4h,2020-04-19,2861.5,24.940960638601126,2875.5,2842.0,False,False,False,False
ES,4h,2020-04-20,2867.25,24.942604351743427,2868.25,2772.25,False,True,False,True
ES,4h,2020-04-21,2793.0,22.775832582173745,2807.75,2717.25,False,True,False,True
ES,4h,2020-04-22,2732.25,21.91942531263912,2808.0,2731.5,True,False,True,False
ES,4h,2020-04-23,2784.5,21.14390729316031,2836.75,2755.25,True,False,True,False
ES,4h,2020-04-24,2764.25,19.83055630646756,2835.0,2755.25,True,False,True,False
ES,4h,2020-04-26,2829.0,19.524831801251942,2860.0,2812.75,True,False,False,False
ES,4h,2020-04-27,2858.5,19.864051914526687,2881.25,2842.25,False,False,False,False
ES,4h,2020-04-28,2858.5,19.408052297484918,2913.5,2852.0,True,False,True,False
ES,4h,2020-04-29,2901.75,19.61050691013282,2965.0,2880.25,True,False,True,False
ES,4h,2020-04-30,2961.0,20.276500018379583,2962.25,2853.0,False,True,False,True
ES,4h,2020-05-01,2864.5,19.050045978330317,2866.0,2811.75,False,True,False,True
ES,4h,2020-05-03,2789.0,18.478791828933684,2808.0,2771.0,False,False,False,False
ES,4h,2020-05-04,2798.5,18.255720325093503,2852.0,2783.5,True,False,True,False
ES,4h,2020-05-05,2849.5,18.497620178129708,2889.75,2832.5,True,False,True,False
ES,4h,2020-05-06,2859.75,17.914253936416642,2886.25,2823.0,False,True,False,True
ES,4h,2020-05-07,2852.75,17.809323602863376,2916.75,2847.75,True,False,True,False
ES,4h,2020-05-08,2913.25,17.425447869787348,2933.0,2895.75,False,False,False,False
ES,4h,2020-05-10,2920.75,17.19453076984413,2947.0,2916.0,True,False,False,False
ES,4h,2020-05-11,2940.0,16.86062536758592,2942.0,2889.75,False,True,False,True
ES,4h,2020-05-12,2908.0,16.56698046104758,2939.25,2825.25,True,True,False,True
ES,4h,2020-05-13,2858.75,16.31698651449765,2876.75,2786.0,False,True,False,True
ES,4h,2020-05-14,2806.5,15.68057890984298,2858.5,2760.25,True,True,True,True
ES,4h,2020-05-15,2850.5,16.668984737579635,2863.5,2809.5,False,True,False,True
ES,4h,2020-05-17,2859.75,16.566587087300846,2885.0,2850.0,True,False,False,False
ES,4h,2020-05-18,2880.25,16.574761656314195,2964.75,2874.0,True,False,True,False
ES,4h,2020-05-19,2949.75,16.92332654025606,2976.25,2908.5,True,True,False,True
ES,4h,2020-05-20,2937.5,16.84947239905294,2975.75,2925.0,True,False,True,False
ES,4h,2020-05-21,2955.25,16.538268243842342,2973.0,2915.5,False,True,False,True
ES,4h,2020-05-22,2918.0,16.477534130095037,2957.5,2903.75,True,False,True,False
ES,4h,2020-05-24,2948.5,16.55170877829032,2969.5,2947.5,False,False,False,False
ES,4h,2020-05-25,2963.75,16.59377762403187,3012.5,2959.25,True,False,True,False
ES,4h,2020-05-26,3005.5,16.67043109314625,3019.75,2983.25,False,False,False,False
ES,4h,2020-05-27,3014.25,16.518842607595815,3053.75,2965.5,True,True,True,True
ES,4h,2020-05-28,3037.0,16.59979445382446,3065.5,3011.25,True,True,False,False
ES,4h,2020-05-29,3031.75,15.304543214871318,3058.25,2992.0,True,True,False,True
ES,4h,2020-05-31,3029.75,15.8377522483893,3049.0,3008.0,False,False,False,False
ES,4h,2020-06-01,3041.75,15.886528417419266,3059.0,3020.5,False,False,False,False
ES,4h,2020-06-02,3042.0,15.658497717293956,3092.25,3041.5,True,False,True,False
ES,4h,2020-06-03,3088.25,15.074882172789048,3129.5,3084.75,True,False,True,False
ES,4h,2020-06-04,3112.25,15.049877687626314,3128.75,3087.5,False,True,False,False
ES,4h,2020-06-05,3126.5,14.836642586886438,3210.5,3124.5,True,False,True,False
ES,4h,2020-06-07,3192.5,15.516017410411903,3211.5,3186.25,False,False,False,False
ES,4h,2020-06-08,3195.25,15.59602300101085,3231.25,3183.25,True,False,True,False
ES,4h,2020-06-09,3221.75,15.745446404961436,3231.0,3190.0,False,True,False,True
ES,4h,2020-06-10,3222.25,15.784808512595596,3225.25,3148.25,False,True,False,True
ES,4h,2020-06-11,3152.75,15.591228549889706,3154.5,2996.25,False,True,False,True
ES,4h,2020-06-12,3046.5,16.10661027593922,3087.75,2982.0,True,True,True,True
ES,4h,2020-06-14,2983.25,16.410313652881992,2997.75,2969.5,False,False,False,False
ES,4h,2020-06-15,2972.0,16.028648095312906,3113.5,2923.75,True,True,True,True
ES,4h,2020-06-16,3103.5,17.83633226420477,3156.25,3066.25,True,True,True,True
