instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced,fold,pred_proba
ES,1h,OPTICS,27790,2851.5,-2.185614506981644,0.0008135190139648,-2.1777777777777776,0,2,0.47512763339391945
ES,1h,Isolation-Forest,27790,2857.0,0.1795251213069461,0.0008135190139648,-0.4666666666666667,0,2,0.42903090156957524
ES,1h,KDE,27790,2855.4894894894896,-0.4700327454847767,0.0008135190139648,-0.9366032699365556,0,2,0.4418417502125288
ES,1h,OPTICS,27790,2857.5,0.394537814787727,0.0008135190139648,-0.3111111111111111,0,2,0.4302574811966343
ES,1h,MeanShift,27790,2856.81338028169,0.0992739047260802,0.0008135190139648,-0.5247261345852975,0,2,0.41638372482502434
ES,1h,HDBSCAN,27790,2857.6354166666665,0.45277041927204,0.0008135190139648,-0.2689814814815286,0,2,0.4288593298864144
ES,1h,HDBSCAN,27790,2855.173076923077,-0.606098181795817,0.0008135190139648,-1.0350427350426696,0,2,0.44716498607298305
ES,1h,GMM,27790,2855.9620928859376,-0.2668012870478797,0.0008135190139648,-0.7895711021527353,0,2,0.44160624489041445
ES,1h,OPTICS,27790,2853.0,-1.5405764265393014,0.0008135190139648,-1.711111111111111,0,2,0.46384349194804964
ES,1h,VWAP,27790,2856.582524365421,0.0,0.0008135190139648,-0.5965479752024192,0,2,0.44142775964100467
ES,1h,MeanShift,27810,2856.8368421052637,-2.1695882439607237,0.0014106392605846,1.52280701754388,0,2,0.42932850009704066
ES,1h,KDE,27810,2856.161161161161,-2.3376988628507838,0.0014106392605846,1.3871864696237313,0,2,0.44808227185781696
ES,1h,OPTICS,27810,2855.0,-2.6265978219494066,0.0014106392605846,1.1541218637992832,0,2,0.4566541972113131
ES,1h,OPTICS,27810,2853.0,-3.124201373914135,0.0014106392605846,0.7526881720430109,0,2,0.465635775218856
ES,1h,OPTICS,27810,2851.5,-3.4974040378876814,0.0014106392605846,0.4516129032258065,0,2,0.4723869350630878
ES,1h,Isolation-Forest,27810,2857.0,-2.1289942699846782,0.0014106392605846,1.5555555555555556,0,2,0.4427341433426545
ES,1h,HDBSCAN,27810,2855.1290322580644,-2.594494366983969,0.0014106392605846,1.180020811654503,0,2,0.4556748846331534
ES,1h,HDBSCAN,27810,2857.871900826446,-1.9120637958843956,0.0014106392605846,1.7305607393583589,0,2,0.4434089175203277
ES,1h,HDBSCAN,27810,2863.7291666666665,-0.454765652436723,0.0014106392605846,2.90621266427715,1,2,0.41746329550942285
ES,1h,GMM,27810,2857.218200221083,-2.074705667459495,0.0014106392605846,1.599352015701238,0,2,0.44665236239111894
ES,1h,VWAP,27810,2865.5569898429326,0.0,0.0014106392605846,3.2730875670402315,0,2,0.4141356045928637
ES,1h,OPTICS,27810,2858.0,-1.8801924940023136,0.0014106392605846,1.756272401433692,0,2,0.44323629214047455
ES,1h,Isolation-Forest,27830,2857.0,-2.0570105130500007,0.0008611741687808,-1.0447761194029852,0,2,0.4604118728883005
ES,1h,MeanShift,27830,2856.7687969924814,-2.1508169963408124,0.0008611741687808,-1.0930871956009047,0,2,0.44766082719569145
ES,1h,KDE,27830,2856.3743743743744,-2.310846916072689,0.0008611741687808,-1.1755038620710243,0,2,0.4660797708092673
ES,1h,OPTICS,27830,2863.75,0.6816812064424335,0.0008611741687808,0.3656716417910448,1,2,0.42201974119607477
ES,1h,OPTICS,27830,2855.0,-2.868474726232944,0.0008611741687808,-1.462686567164179,1,2,0.4783996815207333
ES,1h,OPTICS,27830,2856.0,-2.4627426196414723,0.0008611741687808,-1.2537313432835822,0,2,0.47190065178362606
ES,1h,HDBSCAN,27830,2857.1153846153848,-2.010195269981697,0.0008611741687808,-1.020665901262887,0,2,0.4642611886362487
ES,1h,HDBSCAN,27830,2858.5,-1.448412353162793,0.0008611741687808,-0.7313432835820896,1,2,0.4552987408612847
ES,1h,HDBSCAN,27830,2854.928571428572,-2.897455590989425,0.0008611741687808,-1.4776119402984804,1,2,0.47846103457306643
ES,1h,GMM,27830,2857.646807225476,-1.7945800548991837,0.0008611741687808,-0.9096223707961348,1,2,0.46114588697115516
ES,1h,VWAP,27830,2862.0698736423174,0.0,0.0008611741687808,0.014600462573777,0,2,0.43708938095180544
